date,open,close,high,low,volume
1452390753,2921.72,2921.7,2922.0,2920.8,89.647
1452390787,2921.75,2922.58,2922.88,2921.55,43.581
1452390804,2922.36,2921.94,2922.5,2921.35,54.653
1452390843,2922.0,2921.88,2922.0,2921.16,95.027
1452390884,2920.11,2920.62,2921.71,2919.8,194.775
1452390912,2915.77,2916.77,2916.8,2915.0,112.644
1452390942,2915.6,2915.91,2916.28,2915.0,107.88
1452390967,2917.69,2917.81,2918.57,2917.64,262.064
1452391000,2918.04,2918.61,2919.0,2917.7,165.372
1452391029,2919.82,2920.27,2920.45,2918.89,70.494
1452391057,2919.51,2918.31,2919.92,2918.22,86.879
1452391090,2919.01,2919.53,2920.0,2918.71,116.203
1452391117,2920.16,2919.44,2920.2,2919.44,89.198
1452391148,2920.24,2920.37,2921.0,2920.18,46.487
1452391170,2919.54,2919.23,2920.0,2919.0,132.348
1452391199,2919.38,2919.43,2919.89,2919.01,123.895
1452391232,2919.84,2920.54,2920.56,2919.84,152.815
1452391274,2921.84,2922.5,2923.0,2921.33,141.068
1452391296,2923.0,2923.25,2923.29,2922.53,209.93
1452391330,2924.12,2923.89,2924.89,2923.3,133.805
1452391361,2924.8,2924.94,2925.0,2924.35,139.108
1452391390,2926.2,2925.65,2927.0,2925.65,338.092
1452391418,2925.79,2925.01,2925.79,2924.95,108.23
1452391447,2925.47,2924.89,2925.47,2924.56,89.294
1452391480,2923.86,2923.87,2925.0,2923.8,182.774
1452391504,2924.0,2924.51,2925.05,2923.88,178.918
1452391541,2925.58,2925.09,2925.69,2924.57,107.686
1452391571,2925.31,2925.07,2925.47,2925.01,68.601
1452391597,2925.5,2924.58,2925.57,2924.05,100.434
1452391627,2925.85,2925.87,2926.0,2924.9,149.006
1452391658,2926.26,2927.1,2927.2,2925.93,132.844
1452391692,2926.42,2926.01,2926.6,2924.88,200.446
1452391721,2925.33,2924.14,2925.64,2923.48,138.839
1452391752,2923.95,2922.75,2923.99,2922.68,127.136
1452391782,2923.44,2923.46,2924.78,2923.44,53.438
1452391804,2923.0,2923.7,2924.06,2922.92,72.543
1452391841,2923.85,2924.75,2924.99,2923.85,76.01
1452391867,2925.3,2925.78,2925.8,2925.11,63.623
1452391895,2924.8,2924.42,2924.9,2924.36,96.083
1452391930,2922.6,2922.85,2922.99,2922.41,77.851
1452391960,2923.5,2923.87,2924.35,2923.5,69.475
1452391991,2921.8,2921.35,2922.7,2921.34,56.355
1452392022,2920.3,2922.0,2922.0,2919.91,209.127
1452392047,2921.27,2921.33,2921.76,2920.7,52.854
1452392068,2921.44,2920.89,2921.67,2920.55,113.644
1452392108,2921.4,2920.35,2921.6,2919.67,150.127
1452392141,2922.15,2923.08,2923.28,2922.05,86.905
1452392166,2923.56,2924.22,2924.3,2923.3,45.571
1452392196,2922.82,2923.23,2923.96,2922.55,98.201
1452392227,2923.94,2923.03,2924.28,2922.95,204.951
1452392254,2923.87,2923.53,2924.05,2923.44,71.071
1452392275,2923.65,2923.76,2924.45,2923.36,70.615
1452392315,2924.43,2924.01,2924.66,2923.99,47.085
1452392344,2924.5,2924.31,2925.0,2923.36,108.341
1452392368,2923.66,2924.16,2924.35,2923.5,82.297
1452392382,2924.13,2924.0,2924.43,2924.0,207.033
1452392422,2923.95,2924.0,2924.79,2923.71,160.384
1452392442,2923.84,2924.09,2924.22,2923.71,78.308
1452392501,2924.56,2924.61,2924.7,2924.26,128.212
1452392530,2925.84,2925.64,2926.0,2925.1,127.209
1452392560,2925.9,2926.11,2926.2,2925.77,131.102
1452392584,2925.62,2926.02,2926.43,2925.62,196.58
1452392618,2925.72,2925.56,2925.97,2925.28,134.025
1452392648,2924.5,2924.93,2925.02,2924.0,110.912
1452392681,2923.77,2924.0,2924.14,2923.53,88.605
1452392704,2923.65,2923.38,2924.0,2923.23,107.282
1452392741,2923.01,2923.95,2924.56,2923.0,140.263
1452392760,2923.71,2923.77,2924.29,2923.1,128.451
1452392790,2924.17,2923.89,2924.45,2923.7,125.255
1452392826,2922.9,2923.16,2923.16,2922.1,100.174
1452392841,2923.13,2923.4,2923.82,2923.13,57.97
1452392886,2924.0,2923.66,2924.23,2923.64,135.139
1452392907,2923.1,2923.81,2924.02,2923.0,176.787
1452392943,2923.84,2923.85,2924.2,2923.83,136.317
1452392976,2924.0,2924.0,2924.18,2923.77,315.253
1452393007,2923.91,2923.86,2924.11,2923.0,267.129
1452393034,2922.91,2922.74,2923.35,2922.22,152.533
1452393069,2921.92,2921.98,2922.12,2921.72,281.205
1452393101,2921.25,2920.77,2921.64,2920.38,273.88
1452393135,2919.02,2917.65,2919.06,2917.58,144.156
1452393165,2917.8,2918.5,2919.13,2917.0,309.946
1452393193,2919.34,2919.91,2920.51,2916.75,253.6
1452393224,2918.82,2919.77,2919.8,2918.76,240.332
1452393247,2919.29,2917.88,2919.29,2917.88,201.736
1452393281,2918.58,2919.22,2919.4,2918.58,142.558
1452393309,2919.8,2919.69,2919.85,2918.01,170.294
1452393342,2921.19,2920.0,2921.35,2920.0,249.173
1452393364,2919.54,2919.79,2919.88,2918.95,157.945
1452393397,2919.77,2919.79,2920.0,2918.55,222.775
1452393433,2921.0,2921.1,2921.77,2920.2,107.491
1452393464,2920.52,2920.64,2920.72,2919.79,130.682
1452393481,2920.28,2920.39,2920.46,2920.0,95.059
1452393522,2919.6,2919.77,2919.96,2917.89,162.195
1452393546,2920.04,2920.17,2920.6,2919.91,122.455
1452393576,2919.31,2919.79,2920.0,2919.29,229.403
1452393605,2919.58,2919.31,2919.88,2918.37,266.352
1452393641,2918.36,2918.77,2919.0,2918.04,260.789
1452393668,2919.2,2919.96,2919.96,2919.0,299.589
1452393694,2919.15,2919.8,2920.0,2919.0,295.287
1452393721,2919.29,2919.43,2919.5,2919.0,243.483
1452393753,2919.05,2919.19,2919.27,2918.0,198.489
1452393785,2918.67,2919.17,2919.8,2918.06,266.154
1452393817,2918.88,2919.1,2919.14,2918.18,163.545
1452393853,2918.0,2917.22,2918.0,2916.56,230.462
1452393879,2915.12,2914.4,2915.89,2913.0,643.321
1452393914,2914.36,2914.88,2915.03,2914.19,385.55
1452393942,2916.39,2917.19,2917.2,2916.0,163.781
1452393970,2915.13,2915.17,2915.71,2915.0,260.201
1452394006,2911.49,2911.98,2912.0,2910.0,955.968
1452394030,2911.77,2912.32,2912.96,2911.06,816.993
1452394062,2911.66,2912.74,2913.35,2911.6,372.048
1452394091,2914.88,2914.89,2914.94,2914.18,257.796
1452394120,2913.65,2913.0,2913.95,2912.0,320.397
1452394151,2914.99,2916.14,2917.0,2914.58,272.377
1452394181,2915.28,2917.66,2918.58,2914.12,413.226
1452394210,2918.08,2916.66,2918.56,2916.66,570.184
1452394239,2918.37,2917.83,2919.32,2917.07,304.749
1452394267,2918.67,2918.66,2918.98,2918.34,286.029
1452394290,2918.77,2919.24,2919.27,2918.47,351.73
1452394326,2919.0,2918.79,2920.06,2918.79,358.512
1452394365,2920.24,2919.91,2920.24,2918.22,377.648
1452394390,2920.37,2920.6,2921.01,2919.54,194.446
1452394422,2921.37,2921.49,2921.96,2920.95,412.834
1452394451,2923.57,2923.28,2924.0,2923.06,326.81
1452394480,2923.87,2923.66,2925.39,2923.6,814.687
1452394511,2923.77,2924.14,2924.14,2923.0,444.099
1452394540,2923.36,2923.72,2924.45,2923.36,266.696
1452394572,2924.58,2925.02,2925.39,2924.36,400.496
1452394596,2924.58,2924.91,2925.05,2924.33,293.893
1452394635,2927.79,2928.74,2930.0,2927.77,548.559
1452394664,2929.34,2929.84,2930.89,2929.31,413.417
1452394694,2931.19,2931.44,2933.0,2931.0,828.777
1452394724,2935.0,2934.62,2935.95,2933.9,1000.46
1452394755,2934.0,2934.82,2935.0,2933.8,558.431
1452394786,2930.0,2929.23,2930.0,2928.12,898.68
1452394812,2931.01,2931.28,2932.0,2931.0,467.861
1452394843,2933.82,2934.05,2934.39,2933.0,537.952
1452394874,2934.0,2934.05,2935.0,2933.15,1571.2
1452394900,2933.67,2933.11,2934.2,2933.1,423.721
1452394934,2932.78,2932.0,2933.0,2932.0,421.829
